 893,  688,  862,  2198  ,867,  0,  0, 127 , 100 , 5 ,-8, -19 , -23 , 12 , 1019 ,-643 ,-92 , -940 
 1435,  1645,  1264,  1497  ,947,  0,  0, 135 , 166 , 1 ,-22, 12 , -31 , 19 , 1049 ,-636 ,-93 , -908 
 1322,  1560,  724,  738  ,815,  0,  0, 103 , 166 , 0 ,-15, 38 , -56 , 36 , 1047 ,-645 ,-195 , -914 
 960,  1886,  886,  768  ,820,  0,  0, 98 , 157 , 2 ,-2, 41 , -32 , 29 , 1044 ,-851 ,-305 , -953 
 958,  1826,  996,  774  ,825,  0,  0, 111 , 161 , 2 ,-14, 28 , 10 , -30 , 1050 ,-964 ,-271 , -967 
 926,  1942,  937,  766  ,822,  0,  0, 114 , 163 , 4 ,3, 35 , -33 , 29 , 1037 ,-1010 ,-162 , -975 
 1234,  1385,  1368,  1710  ,832,  0,  0, 122 , 138 , 2 ,-14, 5 , -46 , -22 , 1050 ,-974 ,-97 , -1032 
 908,  1633,  1668,  1589  ,855,  0,  0, 151 , 164 , 2 ,-8, 6 , -33 , 1 , 1027 ,-1005 ,-156 , -1118 
 1043,  1814,  699,  739  ,814,  0,  0, 78 , 164 , 0 ,-9, 56 , -26 , -25 , 1046 ,-1034 ,-153 , -1061 
 899,  1710,  933,  736  ,802,  0,  0, 105 , 163 , 2 ,6, 46 , -61 , 57 , 916 ,-1024 ,86 , -993 
 1311,  1979,  1886,  1354  ,826,  0,  0, 116 , 165 , 1 ,-5, 33 , -49 , 26 , 1052 ,-639 ,-135 , -917 
 1102,  928,  1126,  1975  ,828,  0,  0, 139 , 143 , 2 ,-5, 4 , -56 , 11 , 1041 ,-645 ,-198 , -917 
 1256,  1531,  696,  738  ,818,  0,  0, 67 , 158 , 0 ,-17, 55 , -37 , 8 , 1041 ,-836 ,-305 , -959 
 946,  1889,  744,  747  ,817,  0,  0, 106 , 161 , 2 ,1, 34 , -3 , 4 , 974 ,-962 ,-266 , -972 
 946,  1958,  950,  776  ,836,  0,  0, 116 , 163 , 2 ,-17, 27 , -42 , 20 , 1053 ,-1022 ,-166 , -977 
 1161,  1542,  1407,  1578  ,838,  0,  0, 125 , 143 , 3 ,-14, 1 , -83 , -29 , 1043 ,-971 ,-97 , -1025 
 914,  1614,  1372,  1335  ,833,  0,  0, 139 , 157 , 2 ,-18, 12 , -34 , -7 , 1072 ,-982 ,-155 , -1108 
 1268,  1678,  1004,  761  ,815,  0,  0, 96 , 165 , 0 ,-6, 46 , -50 , 10 , 1061 ,-1029 ,-163 , -1076 
 950,  1859,  815,  751  ,814,  0,  0, 109 , 164 , 2 ,-21, 26 , -54 , 16 , 1077 ,-650 ,-52 , -924 
 1320,  2210,  2010,  1098  ,839,  0,  0, 126 , 166 , 3 ,-17, 25 , -35 , 12 , 1027 ,-630 ,-125 , -905 
 1048,  1177,  1522,  2102  ,848,  0,  0, 142 , 156 , 3 ,2, 8 , -45 , 37 , 999 ,-638 ,-198 , -910 
 1190,  1610,  720,  740  ,815,  0,  0, 67 , 158 , 0 ,-9, 60 , -47 , 34 , 1031 ,-811 ,-294 , -941 
 945,  1862,  822,  754  ,818,  0,  0, 106 , 161 , 1 ,-21, 29 , -32 , 0 , 1043 ,-957 ,-277 , -975 
 914,  1947,  1203,  788  ,817,  0,  0, 120 , 162 , 2 ,-6, 30 , -46 , 32 , 1045 ,-1020 ,-169 , -980 
 1228,  1440,  1301,  1660  ,830,  0,  0, 117 , 138 , 3 ,-16, 0 , -60 , -13 , 1032 ,-982 ,-98 , -1022 
 908,  1480,  1752,  1740  ,867,  0,  0, 147 , 163 , 4 ,-9, 8 , -26 , 0 , 1031 ,-1001 ,-154 , -1108 
 1162,  1751,  820,  756  ,821,  0,  0, 84 , 164 , 2 ,-7, 57 , -50 , 23 , 1021 ,-1021 ,-167 , -1055 
 914,  1675,  771,  746  ,814,  0,  0, 109 , 161 , 2 ,-4, 33 , -74 , 55 , 932 ,-1049 ,69 , -989 
 896,  678,  639,  861  ,952,  0,  0, 58 , 96 , 3 ,-10, 15 , -38 , -3 , 1007 ,-694 ,117 , -938 
 912,  1235,  1206,  1336  ,1013,  0,  0, 149 , 166 , 3 ,-10, 8 , -29 , 6 , 1055 ,-682 ,67 , -939 
 945,  1943,  1116,  782  ,824,  0,  0, 106 , 164 , 0 ,-12, 37 , -65 , 40 , 976 ,-651 ,-54 , -925 
 1290,  2068,  2191,  1553  ,832,  0,  0, 128 , 167 , 2 ,0, 23 , -10 , 6 , 992 ,-635 ,-122 , -906 
 1086,  1025,  1427,  2061  ,838,  0,  0, 136 , 144 , 4 ,0, 4 , -22 , 1 , 893 ,-644 ,-194 , -912 
 1285,  1502,  688,  734  ,813,  0,  0, 63 , 157 , 0 ,-9, 56 , -15 , 10 , 1009 ,-793 ,-286 , -940 
 944,  1777,  791,  741  ,811,  0,  0, 104 , 161 , 1 ,-18, 37 , -37 , -15 , 1100 ,-958 ,-268 , -966 
 932,  2033,  1359,  823  ,828,  0,  0, 123 , 161 , 4 ,-10, 24 , -57 , 35 , 1017 ,-1017 ,-172 , -973 
 1273,  1479,  1281,  1536  ,849,  0,  0, 113 , 139 , 3 ,-7, 9 , -73 , 4 , 996 ,-970 ,-93 , -1016 
 911,  1450,  1585,  1686  ,860,  0,  0, 146 , 156 , 3 ,-9, 6 , -21 , -4 , 1036 ,-989 ,-154 , -1106 
 1230,  1672,  763,  731  ,805,  0,  0, 99 , 165 , 0 ,-6, 42 , -48 , 1 , 1065 ,-1031 ,-170 , -1077 
 929,  1856,  888,  756  ,819,  0,  0, 100 , 159 , 3 ,1, 41 , -47 , 32 , 956 ,-1066 ,31 , -999 
 890,  669,  603,  813  ,916,  0,  0, 53 , 103 , 2 ,-10, 32 , -42 , -5 , 1037 ,-725 ,128 , -948 
 952,  1041,  948,  1030  ,919,  0,  0, 129 , 140 , 3 ,-18, 7 , -64 , -26 , 1059 ,-692 ,105 , -940 
 1134,  1005,  860,  992  ,896,  0,  0, 126 , 29 , 5 ,-12, -64 , -43 , -8 , 1015 ,-809 ,70 , -957 
 2058,  2156,  2128,  2474  ,2199,  0,  0, 129 , 155 , 2 ,-4, 12 , -8 , -7 , 999 ,-857 ,67 , -979 
 2041,  2262,  2118,  2620  ,2250,  0,  0, 125 , 133 , 1 ,-24, 2 , -44 , 5 , 1070 ,-832 ,64 , -987 
 2068,  2204,  2127,  2522  ,2234,  0,  0, 120 , 144 , 3 ,-13, 11 , -39 , -1 , 1080 ,-830 ,54 , -1000 
 2050,  2191,  2117,  2487  ,2228,  0,  0, 123 , 142 , 2 ,-11, 6 , -32 , -5 , 1051 ,-805 ,40 , -954 
 2046,  2182,  2100,  2459  ,2284,  0,  0, 121 , 142 , 2 ,-12, 8 , -40 , 1 , 1018 ,-770 ,41 , -898 
 2052,  2174,  2125,  2517  ,2254,  0,  0, 125 , 148 , 5 ,-3, 10 , -25 , 6 , 1018 ,-698 ,28 , -860 
 2056,  2193,  2132,  2532  ,2219,  1,  0, 97 , 112 , 3 ,-20, 4 , -23 , 6 , 1029 ,-631 ,1 , -849 
 2046,  2186,  2159,  2604  ,2294,  1,  0, 0 , 0 , 4 ,-8, -2 , 1 , 0 , 1024 ,-649 ,-19 , -863 
 2050,  2186,  2158,  2599  ,2286,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1024 ,-643 ,-20 , -868 
 2046,  2185,  2157,  2600  ,2287,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1024 ,-643 ,-20 , -866 
 2048,  2187,  2157,  2600  ,2286,  1,  0, 0 , 0 , 4 ,-8, -2 , 1 , 0 , 1024 ,-643 ,-21 , -866 
 2047,  2187,  2158,  2599  ,2286,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1024 ,-642 ,-19 , -873 
 2047,  2187,  2158,  2597  ,2287,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , -1 , 1024 ,-639 ,-18 , -874 
 2048,  2188,  2157,  2597  ,2286,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1024 ,-639 ,-18 , -874 
 2040,  2185,  2157,  2598  ,2285,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1025 ,-643 ,-18 , -872 
 2047,  2190,  2159,  2598  ,2288,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1025 ,-639 ,-16 , -870 
 2048,  2188,  2159,  2600  ,2287,  1,  0, 0 , 0 , 4 ,-8, -2 , 2 , 0 , 1025 ,-640 ,-20 , -872 
 